"Core1","Core2","Core3","Core4","TempCPU1","TempCPU2","TempCPU3","TempCPU4","CPU1","CPU2","CPU3","CPU4","Memory","TempMemory","SpaceMemory"
"29.6875","34.375","31.25","28.125","39","39","41","38","1000.00024","1000.00024","1000.00024","1000.00024","74.55731","35","75.19799"
"28.125","21.875","28.125","32.8125","41","39","41","39","3300.00342","3300.00342","3300.00342","3300.00342","74.59893","35","75.19799"
"25","35.9375","31.25","31.25","40","39","43","40","3300.00317","3300.00317","3300.00317","3300.00317","75.0487442","35","75.19799"
"62.5","56.25","53.125","60.9375","46","44","47","43","3300.001","3300.001","3300.001","3300.001","75.55996","35","75.19799"
"59.375","57.8125","60.9375","59.375","41","41","43","40","3300.00269","3300.00269","3300.00269","3300.00269","75.78281","35","75.19799"
"29.6875","39.0625","42.1875","35.9375","39","38","40","38","1700.00061","1700.00061","1700.00061","1700.00061","75.7966461","35","75.19799"
"40.625","39.0625","40.625","43.75","39","38","40","39","2400.0022","2400.0022","1800.00159","1800.00159","75.86255","35","75.19799"
"46.875","45.3125","48.4375","56.25","43","41","42","44","3300.00244","3300.00244","3300.00244","3300.00244","75.8312759","35","75.19841"
"48.4375","43.75","40.625","39.0625","43","43","46","44","3300.002","3300.002","3300.002","3300.002","76.00282","35","75.19841"
"39.0625","48.4375","42.1875","42.1875","41","39","41","40","3300.001","3300.001","3300.001","3300.001","76.09612","35","75.19841"
"31.25","31.25","25","28.125","40","39","41","39","3300.003","3300.003","800.0007","1600.00134","76.10264","35","75.19841"
"31.25","29.6875","34.375","29.6875","45","44","47","45","3300.00244","3300.00244","3300.00244","3300.00244","76.1488","35","75.19841"
"62.5","59.375","50","54.6875","41","40","42","40","3300.00269","3300.00269","3300.00269","3300.00269","76.4125061","35","75.19841"
"15.625","14.0625","15.8730145","15.625","39","38","41","39","1900.00049","1900.00049","1900.00049","1900.00049","76.56601","35","75.19841"
"34.375","32.8125","36.9230728","46.875","42","41","43","40","3300.00342","3300.00342","3300.00342","3300.00342","76.6546555","35","75.19841"
"37.5","35.9375","28.125","40.625","43","41","44","41","3300.00171","3300.00171","3300.00171","3300.00171","76.7238159","35","75.19841"
"26.5625","37.5","34.375","31.25","41","40","42","40","2100.001","2100.001","2100.001","2100.001","76.88938","35","75.19841"
"34.375","26.5625","35.9375","32.8125","45","45","47","46","3300.00244","3300.00244","3300.00244","3300.00244","76.74043","35","75.19841"
"34.375","34.375","35.9375","40.625","39","38","40","39","799.999939","799.999939","799.999939","799.999939","76.39546","35","75.19841"
"34.375","23.4375","37.5","34.375","39","38","40","38","1100.00085","1100.00085","1100.00085","1100.00085","76.41524","35","75.19841"
"10.9375","17.1875","18.75","18.75","39","38","40","38","1200.00122","1200.00122","1200.00122","1600.00159","76.41553","35","75.19841"
"9.375","12.5","25","18.75","39","38","40","38","1600.001","1600.001","1600.001","2400.00146","76.3693542","35","75.19841"
"32.8125","31.25","40.625","26.5625","39","39","41","39","3300.00342","2700.003","2100.0022","2100.0022","76.72214","35","75.19841"
"29.6875","34.375","25","31.25","40","38","40","39","1000.00018","1000.00018","1000.00018","1000.00018","76.86074","35","75.19841"
"10.9375","15.625","25","17.1875","39","38","40","38","1300.0011","800.0007","800.0007","800.0007","76.82698","35","75.19841"
"10.9375","10.9375","17.1875","7.8125","38","37","40","38","2000.00122","1700.0011","1700.0011","1700.0011","76.6450348","35","75.19841"
"10.9375","6.25","14.0625","14.0625","39","38","40","38","1400.00061","1400.00061","1400.00061","1400.00061","76.61476","35","75.19841"
"10.9375","10.9375","15.625","17.1875","40","38","41","39","2499.99951","2499.99951","2499.99951","2499.99951","76.59235","35","75.19841"
"7.8125","7.8125","18.75","20.3125","39","38","40","38","1200.00183","1200.00183","1200.00183","1200.00183","76.56749","35","75.19841"
"10.9375","4.6875","20.3125","12.5","38","37","39","38","1000.00031","1000.00031","1000.00031","1000.00031","76.46251","35","75.19841"
"15.625","15.625","22.2222214","18.75","39","37","40","38","800.0004","800.0004","800.0004","800.0004","76.471756","35","75.19841"
"14.0625","10.9375","18.4615364","14.0625","39","38","40","38","3300.00513","3300.00513","3300.00513","3300.00513","76.44943","35","75.19841"
"10.9375","18.75","9.523809","17.1875","39","38","40","39","2500.00122","1600.00085","1000.00049","1000.00049","76.46878","35","75.19841"
"14.0625","12.5","13.8461533","14.0625","39","38","39","38","1300.00049","1300.00049","1300.00049","1300.00049","76.48344","35","75.19841"
"18.75","18.75","21.875","18.75","39","37","40","38","1600.00146","800.000732","800.000732","800.000732","76.482","35","75.19841"
"23.4375","17.1875","14.0625","20.3125","40","39","41","39","3300.003","3300.003","3300.003","3300.003","76.64551","35","75.19841"
"28.125","12.5","20.3125","18.75","39","39","41","39","3300.00122","3300.00122","3300.00122","3300.00122","76.64345","35","75.19841"
"17.1875","7.8125","15.625","12.5","39","38","40","38","3300.00269","3300.00269","3000.00244","3300.00269","76.6428757","35","75.20109"
"25","20.3125","26.5625","20.3125","39","39","41","39","3300.002","2700.00171","2900.00171","3300.002","75.98841","35","75.20109"
"18.75","20.3125","14.0625","10.9375","40","39","40","38","800.0003","800.0003","800.0003","800.0003","75.75326","35","75.20109"
"20.3125","23.4375","21.875","21.875","39","37","40","38","3300.00244","3300.00244","3300.00244","3300.00244","75.7378845","35","75.20109"
"15.625","20.3125","25","21.875","42","39","41","42","3300.00024","3300.00024","3300.00024","3300.00024","75.79286","35","75.20109"
"21.875","18.75","14.0625","18.75","40","39","40","38","3100.00415","3100.00415","2500.00342","1900.00256","75.68826","35","75.20109"
"25","26.5625","20.3125","17.1875","39","38","40","38","1200.00159","1600.0022","1600.0022","3300.00439","75.7079","35","75.20109"
"14.0625","15.625","10.9375","9.375","39","39","40","38","3300.00439","800.0011","800.0011","1200.00159","75.56633","35","75.20109"
"17.1875","12.5","21.875","14.0625","38","38","40","38","1600.00049","1600.00049","1600.00049","1600.00049","75.64803","35","75.20109"
"34.375","29.6875","35.9375","28.125","41","44","44","41","3300.003","3300.003","3300.003","3300.003","75.69971","35","75.20109"
"25","28.125","28.125","18.75","38","37","40","38","1199.99988","3399.99976","3299.99976","3299.99976","75.7113","35","75.20109"
"23.4375","32.8125","28.125","20.3125","43","41","44","39","3300.00464","3300.00464","3300.00464","3300.00464","75.54779","35","75.20109"
"25","26.5625","32.8125","23.4375","45","44","46","44","3300.0022","3300.0022","3300.0022","3300.0022","75.6734161","35","75.20109"
"25","26.5625","46.875","35.9375","39","38","40","38","1000.00031","1000.00031","1000.00031","1800.00049","75.63927","35","75.20109"
"20.3125","21.875","12.5","20.3125","39","37","40","38","2500.00244","1600.00159","1600.00159","2400.0022","75.620636","35","75.20109"
"35.9375","25","35.9375","37.5","38","37","40","38","799.998962","799.998962","799.998962","799.998962","75.63069","35","75.20109"
"18.75","23.4375","32.8125","14.0625","39","38","40","38","3300.00879","800.002136","800.002136","800.002136","75.65642","35","75.20109"
"15.625","15.625","15.625","15.625","39","37","40","37","2600.00146","2000.00122","1400.00085","800.0005","75.70924","35","75.20109"
"10.9375","6.25","7.8125","7.8125","38","37","40","38","2400.00146","2400.00146","2400.00146","2400.00146","75.68678","35","75.20109"
"10.9375","15.625","17.1875","12.5","38","37","39","37","999.999939","999.999939","999.999939","999.999939","75.55857","35","75.20109"
"14.0625","12.5","18.75","17.1875","39","37","40","38","2200.00269","3000.004","3300.00415","3300.00415","75.45196","35","75.20109"
"28.125","29.6875","29.6875","26.5625","39","38","40","39","3300.00244","2800.0022","1900.00146","1600.00122","75.31546","35","75.20109"
"25","37.5","35.9375","31.25","39","37","39","38","899.9998","1299.99976","1299.99976","1299.99976","75.4125443","35","75.20109"
"25","18.75","23.4375","26.5625","39","38","40","38","2100.00073","3300.00122","3300.00122","3300.00122","75.40349","35","75.20109"
"29.6875","25","32.8125","31.25","39","39","40","38","1600.0022","1600.0022","1600.0022","1600.0022","75.4021454","35","75.20109"
"15.625","10.9375","28.125","20.3125","40","39","42","40","3300.003","3300.003","3300.003","3300.003","75.4033","35","75.20109"
"7.8125","20.3125","17.1875","18.75","39","39","41","39","3300.002","3300.002","3400.0022","3300.002","75.59784","35","75.20109"
"12.5","7.8125","15.625","12.5","38","37","39","38","1400.00037","1400.00037","1400.00037","1400.00037","75.642334","35","75.20109"
"37.5","37.5","32.8125","37.5","38","37","40","37","800.0002","800.0002","1200.00024","1200.00024","75.5924759","35","75.20109"
"29.6875","23.4375","23.4375","25","39","38","40","38","1900.00232","1900.00232","1900.00232","1900.00232","75.6187744","35","75.20109"
"6.25","9.375","7.8125","7.8125","38","37","39","37","1000.00037","1000.00037","1000.00037","1400.00049","75.54114","35","75.20114"
"17.1875","17.1875","18.75","23.4375","39","38","40","38","2800.00317","2800.00317","2800.00317","3300.004","75.490036","35","75.20114"
"17.1875","10.9375","15.625","14.0625","39","37","39","38","1700.00085","1700.00085","1700.00085","1700.00085","75.5292053","35","75.20114"
"26.5625","29.6875","26.5625","25","40","39","41","39","3300.00244","3300.00244","3100.0022","800.0006","75.52667","35","75.20114"
"29.6875","17.1875","21.875","28.125","41","41","42","44","3300.001","3300.001","3300.001","3300.001","75.52337","35","75.20114"
"29.6875","28.125","31.25","32.8125","43","39","43","42","3100.00342","3300.00342","3300.00342","3300.00342","75.6853943","35","75.20114"
"29.6875","18.75","28.125","26.5625","39","38","41","38","3100.002","3100.002","3100.002","3100.002","75.61163","35","75.20114"
"6.25","6.25","14.0625","10.9375","39","38","40","38","3300.002","3300.002","3100.002","3400.002","75.59473","35","75.20114"
"9.375","9.375","18.75","6.25","38","37","39","37","899.999939","899.999939","899.999939","899.999939","75.59779","35","75.20114"
"12.5","6.25","11.1111107","10.9375","38","37","39","38","1400.00146","1400.00146","1400.00146","1400.00146","75.5624","35","75.20114"
"17.1875","4.6875","13.8461533","15.625","38","37","39","37","1500.001","1500.001","1500.001","1500.001","75.58122","35","75.20114"
"17.1875","6.25","15.8730145","18.75","38","37","39","37","800.000244","800.000244","800.000244","800.000244","75.56173","35","75.20114"
"12.5","6.25","18.4615364","10.9375","38","36","39","37","900.0006","900.0006","900.0006","1300.00085","75.553154","35","75.20114"
"14.0625","14.0625","18.75","17.1875","40","39","41","39","3300.00464","3300.00464","3300.00464","3300.00464","75.52001","35","75.20114"
"10.9589043","13.6986313","12.3287678","10.9589043","40","39","40","40","3300.00269","3300.00269","3300.00269","3300.00269","75.52303","35","75.20114"
"10.9090919","7.272726","9.090906","7.272726","38","36","39","38","999.9996","999.9996","999.9996","999.9996","75.53831","35","75.20114"
"18.75","10.9375","17.1875","15.625","39","36","40","38","3300.00342","3300.00342","3300.00342","3300.00342","75.53088","35","75.20114"
"18.75","10.9375","15.625","7.8125","39","38","40","38","3300.003","3300.003","800.000732","800.000732","75.53563","35","75.20114"
"26.5625","17.1875","21.875","20.3125","39","38","40","38","3300.002","3300.002","3300.002","3300.002","75.5316544","35","75.20114"
"20.3125","26.5625","28.125","15.625","39","41","41","38","3300.0022","3300.0022","3300.0022","3300.0022","75.51216","35","75.20114"
"20.3125","14.0625","15.625","14.0625","38","37","40","38","2500.00171","2500.00171","3300.0022","3300.0022","75.40201","35","75.20114"
"7.8125","9.375","14.0625","9.375","39","37","40","38","2800.00171","2800.00171","2800.00171","2800.00171","75.63908","35","75.20114"
"17.1875","15.625","17.1875","12.5","38","37","40","38","1600.001","1600.001","1600.001","1600.001","75.36958","35","75.20114"
"15.625","10.9375","15.625","20.3125","39","37","39","37","3300.002","3100.00171","2500.00146","1600.00085","75.3952","35","75.20114"
"14.0625","10.9375","20.3125","15.625","39","38","40","39","3300.0022","3300.0022","3300.0022","3300.0022","75.2282944","35","75.20114"
"21.875","18.75","14.0625","25","39","38","40","38","3300.003","3300.003","3300.003","3300.003","75.21536","35","75.20114"
"28.125","34.375","32.8125","28.125","38","39","40","38","3199.99976","3199.99976","2899.99976","1699.99988","75.27399","35","75.20114"
"17.1875","28.125","34.375","23.4375","38","37","39","37","1000.00061","1400.00085","1800.0011","3300.002","75.3381653","35","75.20114"
"6.25","12.5","10.9375","9.375","37","37","39","37","1400.00146","1400.00146","1400.00146","1400.00146","75.33093","35","75.20114"
"4.6875","7.8125","12.5","17.1875","38","36","38","37","1300.00061","1300.00061","1300.00061","1300.00061","75.33701","35","75.20114"
"6.25","9.375","14.0625","17.1875","38","37","39","37","2400.00244","1800.00183","1500.00146","1200.00122","75.334","34","75.20109"
"12.5","3.125","14.0625","7.8125","38","36","39","37","2200.00073","2600.001","2600.001","3300.00122","75.3181","34","75.20109"
"10.9375","4.6875","14.0625","9.375","38","37","39","37","1200.001","1200.001","2000.00171","2000.00171","75.31062","34","75.20109"
"10.9375","25","21.875","17.1875","38","37","39","37","2900.00269","2900.00269","2900.00269","2600.00244","75.2565","34","75.20109"
"23.4375","26.5625","25","14.0625","39","39","40","38","3300.002","3300.002","3300.002","3100.00171","75.2392654","34","75.20109"
"9.375","20.3125","12.5","20.3125","38","37","40","38","1300.00061","1300.00061","1300.00061","1300.00061","75.21297","34","75.20109"
"18.75","14.0625","18.75","15.625","38","37","39","37","999.999756","999.999756","999.999756","999.999756","75.2828445","34","75.20109"
"23.4375","17.1875","21.875","18.75","38","37","39","37","1500.0022","1500.0022","1500.0022","1500.0022","75.32054","34","75.20109"
"21.875","10.9375","31.25","18.75","39","38","40","37","3300.00317","3000.00269","3000.00269","3000.00269","75.3448639","34","75.20109"
"18.75","28.125","20.3125","17.1875","39","38","40","38","3300.0022","3300.0022","3300.0022","3300.0022","75.31671","34","75.20109"
"12.5","7.8125","12.5","23.4375","38","36","38","37","1000.00012","1000.00012","1000.00012","1000.00012","75.4280548","34","75.20109"
"21.875","17.1875","23.4375","25","38","37","39","37","3300.00269","3300.00269","3300.00269","3300.00269","75.39108","34","75.20109"
"21.875","10.9375","23.4375","25","39","39","40","38","3300.00415","3300.00415","3300.00415","3300.00415","75.3233643","34","75.20109"
"18.75","26.5625","29.6875","21.875","39","39","40","38","3300.00146","3300.00146","3300.00146","800.000366","75.452","34","75.20109"
"9.375","18.75","15.625","17.1875","37","37","39","37","1000.00006","1000.00006","1000.00006","1000.00006","75.46307","34","75.20109"
"15.625","15.625","23.4375","18.75","38","36","39","37","1600.00122","2800.0022","3300.00269","3300.00269","75.48453","34","75.20109"
"29.6875","34.375","39.0625","37.5","38","37","39","38","3300.00415","3300.00415","3300.00415","3000.00366","75.50641","34","75.20109"
"28.125","34.375","31.25","37.5","38","37","39","37","1199.99963","1199.99963","1199.99963","1199.99963","75.6625443","34","75.20109"
"23.4375","34.375","17.1875","21.875","38","37","40","38","2000.00293","2000.00293","2000.00293","1400.00208","75.6704941","34","75.20109"
"25","12.5","17.1875","18.75","39","38","40","38","3300.00269","3300.00269","3300.00269","3300.00269","75.6384048","34","75.20109"
"21.875","21.875","29.6875","21.875","38","36","39","37","1300.00024","1300.00024","1300.00024","1300.00024","75.69382","34","75.20109"
